tweet_id,created_at,date,hour,weekday,user_name,country,posted_via,client,user_followers,user_verified,hashtags,tweet_text,text_clean,p_negative,p_neutral,p_positive,sentiment,sentiment_score,confidence,margin
t00073,2020-07-25 11:04:07,2020-07-25,11,Saturday,Airat Oluwakemi Abdulmalik,,Phone or tablet app,Twitter for Android,15,False,,"Sallah orders available with High taste and very affordable,we also offer home deliveries within kaduna. Message 08... https://t.co/kpTpLRdKZJ",sallah order available high taste affordable also offer home delivery within kaduna message,0.0036,0.2132,0.7831,Positive,0.7795,0.7831,0.5699
t00074,2020-07-25 11:06:37,2020-07-25,11,Saturday,AmJPerinatology,,Scheduling tool,Hootsuite Inc,4683,False,"['Perinatal', 'COVID19', 'Infographics', 'obgyn']",#Perinatal #COVID19 Infection Prevention: #Infographics for Patients and Providers https://t.co/QpRpmBFIOC #obgyn... https://t.co/0UKpnnLLnw,perinatal infection prevention infographics patient provider obgyn,0.0252,0.9479,0.0269,Neutral,0.0017,0.9479,0.9211
t00075,2020-07-25 11:13:11,2020-07-25,11,Saturday,Chris,,Phone or tablet app,Twitter for iPhone,114,False,"['Prevent', 'COVID19', 'masks', 'SocialDistancing']",Here’s why it’s important to #Prevent #COVID19 infections with #masks and #SocialDistancing ... long term health ef... https://t.co/otYObgREGy,important prevent infection mask socialdistancing long term health,0.017,0.57,0.413,Neutral,0.396,0.57,0.157
t00076,2020-07-25 11:31:38,2020-07-25,11,Saturday,Marc Newton,,Twitter website,Twitter Web App,174,False,,"Answer: Idiots that don’t know the difference between “there, their, they’re” interpreting medical data. Question:... https://t.co/sYHBCiXPfq",answer idiot know difference interpreting medical data question,0.8037,0.1867,0.0096,Negative,-0.7941,0.8037,0.617
t00077,2020-07-25 11:32:44,2020-07-25,11,Saturday,"Olly Hatch Esq,.",United Kingdom,Twitter website,Twitter Web App,194,False,['COVID19'],"@Theresa_Trog Well, technically he's wearing a mask isn't he? Does that conform to #COVID19 rules?",well technically wearing mask conform rule,0.0808,0.88,0.0392,Neutral,-0.0416,0.88,0.7991
t00078,2020-07-25 11:54:54,2020-07-25,11,Saturday,Billy Holiday,,Twitter website,Twitter Web App,830,False,"['savechildcare', 'paidleaveforall']",SIGN @MOMSRISING'S LETTER to your Senator urging them to #savechildcare and extend and expand #paidleaveforall resp... https://t.co/K5M07UTrv8,sign letter senator urging savechildcare extend expand paidleaveforall resp,0.0169,0.6946,0.2885,Neutral,0.2716,0.6946,0.406
t00079,2020-07-25 11:57:42,2020-07-25,11,Saturday,Louise Pascale,Australia,Phone or tablet app,Twitter for iPhone,1577,True,"['AdelaideOval', 'covid19', 'weareportadelaide']",Well one thing I learnt tonight. Crowd numbers at #AdelaideOval proves it’s not #covid19 keeping Crows supporters away. #weareportadelaide,well one thing learnt tonight crowd number adelaideoval prof keeping crow supporter away weareportadelaide,0.2171,0.5198,0.2632,Neutral,0.0461,0.5198,0.2566
t00080,2020-07-26 02:13:05,2020-07-26,2,Sunday,lellekrafts,Kenya,Phone or tablet app,Twitter for Android,39,False,"['COVID19', 'WearADamnMask']","@earthinspace Ordinarily, but Covid-19 and you need it more. Stay safe. #COVID19 #WearADamnMask",ordinarily need stay safe wearadamnmask,0.1957,0.5147,0.2896,Neutral,0.0939,0.5147,0.2252
t00081,2020-07-26 02:14:11,2020-07-26,2,Sunday,Open Letters,,Bot or auto-feed,Resistbot Open Letters,17158,True,,"🖋 Sign “Stop trump from sending his goons to Portand, Chicago, elsewhere!” and I’ll deliver a copy to your official... https://t.co/OzRsqTRuTE",sign stop trump sending goon portand chicago elsewhere deliver copy official,0.1396,0.7987,0.0617,Neutral,-0.0779,0.7987,0.659
t00082,2020-07-26 02:16:54,2020-07-26,2,Sunday,Dennis Beasley,,TweetDeck,TweetDeck,217,False,['COVID19'],Illinois #COVID19 Cases and positive headed in the wrong direction. https://t.co/gllNvhobCQ,illinois case positive headed wrong direction,0.7373,0.2514,0.0114,Negative,-0.7259,0.7373,0.4859
t00083,2020-07-26 03:28:11,2020-07-26,3,Sunday,Ramachari NTR,India,Phone or tablet app,Twitter for Android,11,False,,Dear sir we have only one life sir please understand students situation please sir day by day covid cases are incre... https://t.co/nlehnFhLXk,dear sir one life sir please understand student situation please sir day day case incre,0.4345,0.5105,0.055,Neutral,-0.3795,0.5105,0.0761
t00084,2020-07-26 03:30:17,2020-07-26,3,Sunday,Danny Nguyen,United States,Phone or tablet app,Twitter for iPhone,171,False,,Milestone achieved: chest tubed my first MICU COVID pt today. Alone in the room yet so many eyes watching me from t... https://t.co/hnEya7qaSK,milestone achieved chest tubed first micu today alone room yet many eye watching,0.0085,0.1865,0.8051,Positive,0.7966,0.8051,0.6186
t00085,2020-07-26 03:42:00,2020-07-26,3,Sunday,Gulf News Business,,TweetDeck,TweetDeck,6815,False,"['aviation', 'BritishAirways']",#aviation EasyJet and #BritishAirways told customers on Saturday they did not plan to cancel flights over the co... https://t.co/qGrlVoEVlh,aviation easyjet britishairways told customer saturday plan cancel flight,0.024,0.9042,0.0719,Neutral,0.0479,0.9042,0.8323
t00086,2020-07-26 03:48:57,2020-07-26,3,Sunday,eXWorld Entertainment News,,Phone or tablet app,Twitter for iPad,1331,False,['COVID19'],Yelp says 60% of restaurant Covid-19 closures are permanent https://t.co/mc3nVu9Uvz #COVID19,yelp say restaurant closure permanent,0.4513,0.5234,0.0253,Neutral,-0.426,0.5234,0.0721
t00087,2020-07-26 03:52:50,2020-07-26,3,Sunday,East Lansing Public Library,United States,Twitter website,Twitter Web App,1487,False,['reopeningplan'],The library is looking a little different as we move forward to Phase 3 of our #reopeningplan. Staff is reconfiguri... https://t.co/kEkeTrsdjl,library looking little different move forward phase reopeningplan staff reconfiguri,0.005,0.6726,0.3224,Neutral,0.3174,0.6726,0.3502
t00088,2020-07-26 04:01:41,2020-07-26,4,Sunday,The New Sarawak,,Bot or auto-feed,IFTTT,161,False,,"Mural artist’s tribute to Sarawak frontliners goes viral https://t.co/D3DaE7U5lA Well done, Leonard Siaw 萧艺!... https://t.co/mALhJWzml6",mural artist tribute sarawak frontliners go viral well done leonard siaw,0.002,0.036,0.962,Positive,0.96,0.962,0.9259
t00089,2020-07-26 04:15:49,2020-07-26,4,Sunday,Isolation Bot,,Bot or auto-feed,"Cheap Bots, Done Quick!",160,False,"['COVID19', 'Coronavirus']",Everybody needs something a little different. Just be in tune with yourself. 💕 #COVID19 #Coronavirus,everybody need something little different tune,0.0808,0.4448,0.4744,Positive,0.3936,0.4744,0.0295
t00090,2020-07-26 04:22:39,2020-07-26,4,Sunday,Fish-boy prince whose head is being eaten,Philippines,Phone or tablet app,Twitter for Android,908,False,,"""Teachers want to teach, not die, and we should support and protect them like the national treasures that they are.... https://t.co/j0UbfK0mqs",teacher want teach die support protect like national treasure,0.0266,0.3565,0.6169,Positive,0.5903,0.6169,0.2604
t00091,2020-07-26 04:23:14,2020-07-26,4,Sunday,Sasha Fennec,,Twitter website,Twitter Web App,285,False,,Limited testing supplies in the U.S. mean any reported numbers likely underestimate the reality of the spread. Jul... https://t.co/OKphALzEgO,limited testing supply mean reported number likely underestimate reality spread jul,0.6137,0.3748,0.0116,Negative,-0.6021,0.6137,0.2389
t00092,2020-07-26 04:44:52,2020-07-26,4,Sunday,RBoozer,United States,Phone or tablet app,Twitter for iPhone,121,False,"['worthless', 'COVID19']",@GovAbbott I believe this is all about you. #worthless #COVID19 https://t.co/GBD0sHwHp4,believe worthless,0.561,0.3605,0.0785,Negative,-0.4825,0.561,0.2004
t00093,2020-07-26 05:18:29,2020-07-26,5,Sunday,💎💧Princess Gemma,Australia,Twitter website,Twitter Web App,1465,False,,@vee_anrep @Bunnings Hope they asked her to leave Bunnings?😡 Its not her right to endanger other people's lives bec... https://t.co/M8TN9XtgbG,hope asked leave bunnings right endanger people life bec,0.9163,0.0792,0.0045,Negative,-0.9118,0.9163,0.8371
t00094,2020-07-26 05:31:57,2020-07-26,5,Sunday,AlwaysReady,,Phone or tablet app,Twitter for Android,0,False,,@latimes where is your article condemning the protests if this virus is so deadly? The people protesting are defin... https://t.co/WCKUCywYP2,article condemning protest virus deadly people protesting defin,0.9013,0.0944,0.0044,Negative,-0.8969,0.9013,0.8069
t00095,2020-07-26 05:46:15,2020-07-26,5,Sunday,FujairahObserver,,Twitter website,Twitter Web App,1584,False,"['fujairah', 'covid19']",Fujairah launches free COVID-19 testing centres under national campaign #fujairah #covid19... https://t.co/SZedOINhkh,fujairah launch free testing centre national campaign fujairah,0.0265,0.8311,0.1424,Neutral,0.1159,0.8311,0.6887
t00096,2020-07-26 05:49:36,2020-07-26,5,Sunday,Black Lives Matter #BLM,United States,Phone or tablet app,Twitter for Android,1973,False,['ratlicker'],"They're not wrong 😬😬😬😬 Americans are a disease vector (146,460 dead) Canada don't want your #ratlicker anti-mask... https://t.co/JoJkQkc4ky",wrong american disease vector dead canada want ratlicker,0.9304,0.0634,0.0062,Negative,-0.9242,0.9304,0.867
t00097,2020-07-26 06:30:04,2020-07-26,6,Sunday,Nine News Queensland,Australia,Scheduling tool,Hootsuite Inc,135037,True,['COVID19'],Deputy Chief Health Officer Dr Nick Coatsworth remains confident Victoria's #COVID19 curve is set to flatten within... https://t.co/BivUHolxJL,deputy chief health officer nick coatsworth remains confident victoria curve set flatten within,0.0166,0.9142,0.0691,Neutral,0.0525,0.9142,0.8451
t00098,2020-07-26 06:54:43,2020-07-26,6,Sunday,Nico Orce,South Africa,Cross-posted,LinkedIn,20,False,['COVID19'],Another day climbing down the #COVID19 pandemic curve in the Western Cape. We haven't been this low (considering th... https://t.co/Ho03ElF54n,another day climbing pandemic curve western cape low considering,0.7051,0.2763,0.0186,Negative,-0.6865,0.7051,0.4287
t00099,2020-07-26 07:04:56,2020-07-26,7,Sunday,TDGLOBALMART Pty Ltd,,Twitter website,Twitter Web App,7,False,"['covid19', 'quotes', 'life']",Very true! #covid19 #quotes #life https://t.co/PRtpvHDnsr,true quote life,0.0257,0.2662,0.7081,Positive,0.6824,0.7081,0.4419
t00100,2020-07-26 07:06:22,2020-07-26,7,Sunday,News of Diu,India,Twitter website,Twitter Web App,970,False,"['COVID19', 'Daman', 'DNH', 'Diu']",New 18 positive cases of #COVID19 reported in #Daman on Saturday. Total cases risen to 442. #DNH #Diu https://t.co/9Ca8Mm7uHM,new positive case reported daman saturday total case risen dnh diu,0.2035,0.7524,0.044,Neutral,-0.1595,0.7524,0.5489
t00101,2020-07-26 07:11:02,2020-07-26,7,Sunday,Bankole James Dare,Nigeria,Phone or tablet app,Twitter for Android,6767,False,"['BBNaija', 'COVID19']",Listen! Man forsake you but GOD will never💯 never I say.. Use your head 🙏🏽. #BBNaija #COVID19 https://t.co/qA9hODdwad,listen man forsake god never say use head bbnaija,0.1158,0.4969,0.3873,Neutral,0.2715,0.4969,0.1096
t00102,2020-07-26 07:18:39,2020-07-26,7,Sunday,Spandhan N,India,Scheduling tool,Bambu by Sprout Social,735,False,['cloud'],"With offices physically unavailable, #cloud-based technology proved its reliability for continuing operations durin... https://t.co/SmwyD7h17O",office physically unavailable technology proved reliability continuing operation durin,0.0102,0.4891,0.5006,Positive,0.4904,0.5006,0.0115
t00103,2020-07-26 07:27:32,2020-07-26,7,Sunday,Cassiopeia Services,United Kingdom,Phone or tablet app,Twitter for iPhone,992,False,"['obesity', 'coronavirus', 'Britons']","Severe #obesity can increase chance of dying from #coronavirus by up to 90% new research shows, as #Britons have be... https://t.co/Nne0vk8x1j",severe obesity increase chance dying new research show briton,0.7382,0.2493,0.0125,Negative,-0.7257,0.7382,0.4889
t00104,2020-07-26 07:30:33,2020-07-26,7,Sunday,Ian Farrow 😷⛷🇦🇺🦘イアン ファロー,Australia,Phone or tablet app,Twitter for Android,1070,False,,@RohanCT The Federal Govt and Victorian Oppn have been restrained in criticising the Victorian Govt while it tries... https://t.co/B8ORAV17oQ,federal govt victorian oppn restrained criticising victorian govt try,0.2794,0.7005,0.0201,Neutral,-0.2593,0.7005,0.4212
t00105,2020-07-26 08:05:28,2020-07-26,8,Sunday,Luis Rosales,United States,Phone or tablet app,Twitter for iPad,3831,False,"['LosAngeles', 'NewYork', 'Washington', 'NewOrleans', 'Italia', 'China', 'Spain', 'Japan', 'SouthKorea', 'California']","July 26, 2020 #LosAngeles #NewYork #Washington #NewOrleans #Italia #China #Spain #Japan #SouthKorea #California... https://t.co/1O2H5s2COe",july losangeles newyork washington neworleans italia china spain japan southkorea california,0.0086,0.9525,0.0389,Neutral,0.0303,0.9525,0.9136
t00106,2020-07-26 08:17:54,2020-07-26,8,Sunday,"Rahul Kumar, MD, FACP",United States,Twitter website,Twitter Web App,184,False,,An open letter about pathetic CVOID-19 situation in Bihar to Shri @NitishKumar @narendramodi @PMOIndia... https://t.co/6i6xIqK43x,open letter pathetic situation bihar shri,0.384,0.5868,0.0292,Neutral,-0.3548,0.5868,0.2028
t00107,2020-07-26 08:18:19,2020-07-26,8,Sunday,Mactul,Canada,Phone or tablet app,Twitter for iPhone,9,False,['JournalismIsDead'],@newslaundry Omg This is the best video so far proving how #JournalismIsDead and how someone’s death has become a p... https://t.co/fuOQYfUFLo,omg best video far proving journalismisdead someone death become,0.1149,0.1528,0.7323,Positive,0.6174,0.7323,0.5795
t00108,2020-07-26 08:36:01,2020-07-26,8,Sunday,Lozil Noronha,India,Twitter website,Twitter Web App,807,False,['Covid19'],The #Covid19 positive cases from my village itself are concerning....!! We are at community transmission now...! We... https://t.co/y6fiTfff1I,positive case village concerning community transmission,0.8479,0.1402,0.0119,Negative,-0.836,0.8479,0.7077
t00109,2020-07-26 08:54:34,2020-07-26,8,Sunday,🔴 StockWizard 🌐,,Phone or tablet app,Twitter for Android,1398,False,['ODX'],#ODX. Expecting news this week on a number of fronts. Time to commercialise the GOLD standard rapid POC test. India... https://t.co/ydhIsdM4bl,odx expecting news week front time commercialise gold standard rapid poc test india,0.0035,0.2765,0.72,Positive,0.7165,0.72,0.4435
t00110,2020-07-26 08:56:18,2020-07-26,8,Sunday,Anthony,,Twitter website,Twitter Web App,34,False,"['coronavirus', 'COVIDIOTS', 'COVID19']",#coronavirus #COVIDIOTS #COVID19 for some like the transport secretary Grant Shapps abiding by the new quarantine... https://t.co/02BBaA4xFl,covidiots like transport secretary grant shapps abiding new quarantine,0.1942,0.7484,0.0574,Neutral,-0.1368,0.7484,0.5542
t00111,2020-07-26 08:56:30,2020-07-26,8,Sunday,Katherine,Australia,Cross-posted,Instagram,400,False,"['covidtakeout', 'cafe', 'covid19']",Supported a new venture by tramboat which is now a #covidtakeout #cafe during #covid19! During Covid they could not... https://t.co/C1d9IW2Qnv,supported new venture tramboat covidtakeout cafe could,0.4081,0.5253,0.0666,Neutral,-0.3415,0.5253,0.1172
t00112,2020-07-26 08:57:59,2020-07-26,8,Sunday,Politiko,,TweetDeck,TweetDeck,10379,False,,"No more denials, threats: Hontiveros tells Duterte to own up mistakes in handling COVID pandemic... https://t.co/pMvMM3rUKo",denial threat hontiveros tell duterte mistake handling pandemic,0.4168,0.5587,0.0245,Neutral,-0.3923,0.5587,0.1419
t00113,2020-07-26 09:00:00,2020-07-26,9,Sunday,DestinAsian Magazine,,TweetDeck,TweetDeck,10844,False,,"South Korea May Set Up “Travel Bubbles” with Three Asian Countries. If the proposal is adopted, travelers will be... https://t.co/eLwO5bXYFR",south korea may set travel bubble three asian country proposal adopted traveler,0.0095,0.942,0.0485,Neutral,0.039,0.942,0.8935
t00114,2020-07-26 09:01:41,2020-07-26,9,Sunday,Billy Linehan #CrushtheCurve,Ireland,Phone or tablet app,Twitter for Android,2280,False,['COVID19'],Evading #COVID19 regulations at historical reenactment park Puy du Fou - disappointing &amp; risky in a fab place to vi... https://t.co/fJ4zZVrsKu,evading regulation historical reenactment park puy fou disappointing risky fab place,0.8028,0.1838,0.0134,Negative,-0.7894,0.8028,0.619
t00115,2020-07-26 09:03:22,2020-07-26,9,Sunday,Anand Mishra,India,Phone or tablet app,Twitter for iPhone,207,False,['IndiaNeedsDelhiModel'],"#IndiaNeedsDelhiModel that was initiated and executed by @HMOIndia @AmitShah ji along with @LtGovDelhi,... https://t.co/tXdMtkdrQh",indianeedsdelhimodel initiated executed along,0.0112,0.7468,0.2421,Neutral,0.2309,0.7468,0.5047
t00116,2020-07-26 09:06:28,2020-07-26,9,Sunday,RFI English,,Twitter website,Twitter Web App,23149,True,['COVID19'],France has singled out 30 million priority citizens for #COVID19 vaccines https://t.co/ED0YQX9fCI via @RFI_En,france singled million priority citizen vaccine via,0.0286,0.8954,0.076,Neutral,0.0474,0.8954,0.8194
